sid,period,recipient,subject,group,profit,totalprofit,pair,roletrust,ingroup,svogroup,role,roledictator,trio,trustprofit,give,other1,other2,otherteam,othernum,dictator_roundpay,dictator_team,dictator_num,dictatorprofit,selectedteam,selectednum,mean_to_self,mean_to_other,not_altru_indiv,inequality_aversion_score,payed_slider,svoprofit,kept_of_sender,received_from_sender,totalpayoff,topay,session,groupid,correct,correct_group,svo_angle,svo_type,sent,returned,kindness,discrimination,partner_team,partner_id,direct,otherdirect,greciprocity,othergreciprocity,in_group,otherin_group,conddirect,condgrec,condin,condition,inbiasround,inbias,groupbias,groupkindness,groupsend,history
174,6,2,6,2,0,0,6,1,2,4,1,1,1,150,35,2,3,6,2,35,5,3,35,4,2,179.5,125.333333333333,0,-99,5,200,0,0,455,76,8,44,5,4,32.999962,2,30,30,1,0,5,2,0,0,0,1,0,0,0,1,0,3,,,,,65,0
175,1,1,7,2,0,0,7,1,3,3,2,2,6,165,35,3,1,5,3,35,1,4,0,0,0,0,0,0,-99,1,0,0,0,225,38,8,44,4,4,34.745281,2,30,45,1.5,0,5,3,1,0,0,0,0,0,1,0,0,4,,50,12.5,,65,1
175,1,2,7,2,0,0,7,1,3,3,2,2,6,165,35,3,1,1,4,35,1,4,0,0,0,0,0,0,-99,1,0,0,0,225,38,8,44,4,4,34.745281,2,30,45,1.5,0,5,3,0,1,0,0,0,0,1,0,0,4,,50,12.5,,65,1
175,2,1,7,2,0,0,7,1,3,3,2,1,2,165,43,2,3,3,1,30,6,3,0,0,0,0,0,0,-99,1,0,0,0,225,38,8,44,4,4,34.745281,2,30,45,1.5,16,5,3,0,0,0,0,0,0,0,0,0,1,,,,,65,1
175,2,2,7,2,0,0,7,1,3,3,2,1,2,165,27,2,3,6,3,30,6,3,0,0,0,0,0,0,-99,1,0,0,0,225,38,8,44,4,4,34.745281,2,30,45,1.5,16,5,3,0,0,0,0,0,0,0,0,0,1,,,,,65,1
175,3,1,7,2,0,0,7,1,3,3,2,1,4,165,20,2,3,3,2,30,2,3,35,1,4,0,0,0,-99,6,0,0,0,260,44,8,44,4,4,34.745281,2,30,45,1.5,30,5,3,0,0,0,1,0,0,0,1,0,3,,,,,65,1
175,3,2,7,2,0,0,7,1,3,3,2,1,4,165,50,2,3,5,2,30,2,3,35,1,4,0,0,0,-99,6,0,0,0,260,44,8,44,4,4,34.745281,2,30,45,1.5,30,5,3,0,0,1,0,0,0,0,1,0,3,,,,,65,1
175,4,1,7,2,0,0,7,1,3,3,2,2,1,165,33,3,1,4,3,35,4,3,0,0,0,0,0,0,-99,5,0,0,0,225,38,8,44,4,4,34.745281,2,30,45,1.5,4,5,3,0,0,0,0,0,0,0,0,0,1,,,,,65,1
175,4,2,7,2,0,0,7,1,3,3,2,2,1,165,37,3,1,1,4,35,4,3,0,0,0,0,0,0,-99,5,0,0,0,225,38,8,44,4,4,34.745281,2,30,45,1.5,4,5,3,0,0,0,0,0,0,0,0,0,1,,,,,65,1
175,5,1,7,2,0,0,7,1,3,3,2,2,8,165,10,3,1,6,3,35,2,1,35,4,3,0,0,0,-99,2,0,0,0,260,44,8,44,4,4,34.745281,2,30,45,1.5,50,5,3,0,0,0,0,0,1,0,0,1,2,50,,,,65,1
175,5,2,7,2,0,0,7,1,3,3,2,2,8,165,60,3,1,2,1,35,2,1,35,4,3,0,0,0,-99,2,0,0,0,260,44,8,44,4,4,34.745281,2,30,45,1.5,50,5,3,0,0,0,0,1,0,0,0,1,2,50,,,,65,1
175,6,1,7,2,0,0,7,1,3,3,2,1,2,165,25,2,3,4,3,35,4,3,35,4,3,173.5,128,0,-99,5,100,200,100,360,60,8,44,4,4,34.745281,2,30,45,1.5,20,5,3,0,0,0,1,0,0,0,1,0,3,,,,,65,1
175,6,2,7,2,0,0,7,1,3,3,2,1,2,165,45,2,3,5,2,35,4,3,35,4,3,173.5,128,0,-99,5,100,200,100,360,60,8,44,4,4,34.745281,2,30,45,1.5,20,5,3,0,0,1,0,0,0,0,1,0,3,,,,,65,1
176,1,1,8,2,0,0,8,1,4,3,1,1,8,225,35,2,3,4,3,30,2,4,0,0,0,0,0,0,-99,1,0,0,0,295,50,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,0,0,0,0,0,0,0,0,0,1,,0,12.5,,65,1
176,1,2,8,2,0,0,8,1,4,3,1,1,8,225,35,2,3,4,4,30,2,4,0,0,0,0,0,0,-99,1,0,0,0,295,50,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,0,0,0,0,0,0,0,0,0,1,,0,12.5,,65,1
176,2,1,8,2,0,0,8,1,4,3,1,2,8,225,35,3,1,6,4,35,6,4,0,0,0,0,0,0,-99,1,0,0,0,295,50,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,0,0,0,0,0,1,0,0,1,2,0,,,,65,0
176,2,2,8,2,0,0,8,1,4,3,1,2,8,225,35,3,1,2,2,35,6,4,0,0,0,0,0,0,-99,1,0,0,0,295,50,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,0,0,0,0,1,0,0,0,1,2,0,,,,65,0
176,3,1,8,2,0,0,8,1,4,3,1,1,2,225,35,2,3,4,4,30,2,4,35,6,4,0,0,0,-99,6,0,0,0,330,55,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,0,0,0,1,0,0,0,1,0,3,,,,,65,1
176,3,2,8,2,0,0,8,1,4,3,1,1,2,225,35,2,3,5,1,30,2,4,35,6,4,0,0,0,-99,6,0,0,0,330,55,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,0,0,1,0,0,0,0,1,0,3,,,,,65,1
176,4,1,8,2,0,0,8,1,4,3,1,1,5,225,35,2,3,5,4,35,6,3,30,2,4,0,0,0,-99,5,0,0,0,325,55,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,1,0,0,0,0,0,1,0,0,4,,,,,65,1
176,4,2,8,2,0,0,8,1,4,3,1,1,5,225,35,2,3,6,3,35,6,3,30,2,4,0,0,0,-99,5,0,0,0,325,55,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,0,1,0,0,0,0,1,0,0,4,,,,,65,1
176,5,1,8,2,0,0,8,1,4,3,1,1,2,225,35,2,3,3,2,30,2,4,30,2,4,0,0,0,-99,2,0,0,0,325,55,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,0,0,0,0,0,0,0,0,0,1,,,,,65,0
176,5,2,8,2,0,0,8,1,4,3,1,1,2,225,35,2,3,6,4,30,2,4,30,2,4,0,0,0,-99,2,0,0,0,325,55,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,0,0,0,0,0,0,0,0,0,1,,,,,65,0
176,6,1,8,2,0,0,8,1,4,3,1,1,4,225,35,2,3,3,1,35,3,1,30,2,4,185,111.666666666666,0,-99,5,200,0,0,525,88,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,0,0,0,1,0,0,0,1,0,3,,,,,65,0
176,6,2,8,2,0,0,8,1,4,3,1,1,4,225,35,2,3,5,1,35,3,1,30,2,4,185,111.666666666666,0,-99,5,200,0,0,525,88,8,44,5,4,28.442928,2,150,225,1.5,0,5,4,0,0,1,0,0,0,0,1,0,3,,,,,65,0
177,1,1,9,3,0,0,9,1,1,6,2,1,7,225,35,2,3,3,2,30,3,1,0,0,0,0,0,0,-99,4,0,0,0,265,45,8,45,3,2,32.735226,2,150,225,1.5,0,6,1,0,0,0,0,1,0,0,0,1,2,0,0,0,,112.75,0
177,1,2,9,3,0,0,9,1,1,6,2,1,7,225,35,2,3,5,1,30,3,1,0,0,0,0,0,0,-99,4,0,0,0,265,45,8,45,3,2,32.735226,2,150,225,1.5,0,6,1,0,0,0,0,0,1,0,0,1,2,0,0,0,,112.75,0
177,2,1,9,3,0,0,9,1,1,6,2,2,2,225,40,3,1,6,3,40,6,3,0,0,0,0,0,0,-99,6,0,0,0,265,45,8,45,3,2,32.735226,2,150,225,1.5,10,6,1,0,0,1,0,0,0,0,1,0,3,,,,,112.75,1
177,2,2,9,3,0,0,9,1,1,6,2,2,2,225,30,3,1,2,3,40,6,3,0,0,0,0,0,0,-99,6,0,0,0,265,45,8,45,3,2,32.735226,2,150,225,1.5,10,6,1,0,0,0,1,0,0,0,1,0,3,,,,,112.75,1
177,3,1,9,3,0,0,9,1,1,6,2,3,7,225,35,1,2,1,1,35,1,1,30,3,1,0,0,0,-99,2,0,0,0,295,50,8,45,3,2,32.735226,2,150,225,1.5,0,6,1,0,0,0,0,0,0,0,0,0,1,,,,,112.75,0
177,3,2,9,3,0,0,9,1,1,6,2,3,7,225,35,1,2,1,4,35,1,1,30,3,1,0,0,0,-99,2,0,0,0,295,50,8,45,3,2,32.735226,2,150,225,1.5,0,6,1,0,0,0,0,0,0,0,0,0,1,,,,,112.75,0
177,4,1,9,3,0,0,9,1,1,6,2,2,4,225,35,3,1,6,2,35,6,2,30,3,1,0,0,0,-99,3,0,0,0,295,50,8,45,3,2,32.735226,2,150,225,1.5,0,6,1,0,0,1,0,0,0,0,1,0,3,,,,,112.75,0
177,4,2,9,3,0,0,9,1,1,6,2,2,4,225,35,3,1,1,1,35,6,2,30,3,1,0,0,0,-99,3,0,0,0,295,50,8,45,3,2,32.735226,2,150,225,1.5,0,6,1,0,0,0,1,0,0,0,1,0,3,,,,,112.75,0
177,5,1,9,3,0,0,9,1,1,6,2,1,6,225,0,2,3,5,3,30,3,1,35,6,2,0,0,0,-99,4,0,0,0,300,50,8,45,3,2,32.735226,2,150,225,1.5,70,6,1,0,1,0,0,0,0,1,0,0,4,,,,,112.75,1
177,5,2,9,3,0,0,9,1,1,6,2,1,6,225,70,2,3,6,1,30,3,1,35,6,2,0,0,0,-99,4,0,0,0,300,50,8,45,3,2,32.735226,2,150,225,1.5,70,6,1,1,0,0,0,0,0,1,0,0,4,,,,,112.75,1
177,6,1,9,3,0,0,9,1,1,6,2,2,4,225,35,3,1,5,1,30,3,1,30,3,1,179,124,0,-99,1,170,170,170,465,78,8,45,3,2,32.735226,2,150,225,1.5,0,6,1,0,0,0,0,0,0,0,0,0,1,,,,,112.75,0
177,6,2,9,3,0,0,9,1,1,6,2,2,4,225,35,3,1,2,4,30,3,1,30,3,1,179,124,0,-99,1,170,170,170,465,78,8,45,3,2,32.735226,2,150,225,1.5,0,6,1,0,0,0,0,0,0,0,0,0,1,,,,,112.75,0
178,1,1,10,3,0,0,10,1,2,6,1,2,7,225,35,3,1,5,1,35,3,1,0,0,0,0,0,0,-99,4,0,0,0,275,46,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,0,0,0,0,0,1,0,0,1,2,0,0,0,,112.75,1
178,1,2,10,3,0,0,10,1,2,6,1,2,7,225,35,3,1,3,1,35,3,1,0,0,0,0,0,0,-99,4,0,0,0,275,46,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,0,0,0,0,1,0,0,0,1,2,0,0,0,,112.75,1
178,2,1,10,3,0,0,10,1,2,6,1,1,6,225,35,2,3,5,4,35,6,2,0,0,0,0,0,0,-99,6,0,0,0,275,46,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,0,1,0,0,0,0,1,0,0,4,,,,,112.75,1
178,2,2,10,3,0,0,10,1,2,6,1,1,6,225,35,2,3,6,2,35,6,2,0,0,0,0,0,0,-99,6,0,0,0,275,46,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,1,0,0,0,0,0,1,0,0,4,,,,,112.75,1
178,3,1,10,3,0,0,10,1,2,6,1,2,4,225,35,3,1,5,2,20,2,3,0,0,0,0,0,0,-99,2,0,0,0,275,46,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,0,0,0,0,0,0,0,0,0,1,,,,,112.75,1
178,3,2,10,3,0,0,10,1,2,6,1,2,4,225,35,3,1,2,3,20,2,3,0,0,0,0,0,0,-99,2,0,0,0,275,46,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,0,0,0,0,0,0,0,0,0,1,,,,,112.75,1
178,4,1,10,3,0,0,10,1,2,6,1,1,3,225,35,2,3,5,2,40,6,1,0,0,0,0,0,0,-99,3,0,0,0,275,46,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,0,0,0,1,0,0,0,1,0,3,,,,,112.75,1
178,4,2,10,3,0,0,10,1,2,6,1,1,3,225,35,2,3,6,1,40,6,1,0,0,0,0,0,0,-99,3,0,0,0,275,46,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,0,0,1,0,0,0,0,1,0,3,,,,,112.75,1
178,5,1,10,3,0,0,10,1,2,6,1,2,2,225,35,3,1,6,4,35,2,4,35,6,2,0,0,0,-99,4,0,0,0,310,52,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,0,0,1,0,0,0,0,1,0,3,,,,,112.75,1
178,5,2,10,3,0,0,10,1,2,6,1,2,2,225,35,3,1,2,4,35,2,4,35,6,2,0,0,0,-99,4,0,0,0,310,52,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,0,0,0,1,0,0,0,1,0,3,,,,,112.75,1
178,6,1,10,3,0,0,10,1,2,6,1,3,7,225,35,1,2,1,2,35,1,3,35,3,1,180,123.333333333333,0,-99,1,170,0,0,480,80,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,0,0,0,0,0,0,0,0,0,1,,,,,112.75,0
178,6,2,10,3,0,0,10,1,2,6,1,3,7,225,35,1,2,1,3,35,1,3,35,3,1,180,123.333333333333,0,-99,1,170,0,0,480,80,8,45,4,2,32.391392,2,150,225,1.5,0,6,2,0,0,0,0,0,0,0,0,0,1,,,,,112.75,0
179,1,1,11,3,0,0,11,1,3,5,2,2,4,149,35,3,1,6,4,35,1,3,0,0,0,0,0,0,-99,4,0,0,0,199,34,8,45,4,2,28.442928,2,1,0,0,0,6,3,0,0,1,0,0,0,0,1,0,3,,0,0,,112.75,1
179,1,2,11,3,0,0,11,1,3,5,2,2,4,149,35,3,1,1,3,35,1,3,0,0,0,0,0,0,-99,4,0,0,0,199,34,8,45,4,2,28.442928,2,1,0,0,0,6,3,0,0,0,1,0,0,0,1,0,3,,0,0,,112.75,1
179,2,1,11,3,0,0,11,1,3,5,2,1,1,149,35,2,3,4,1,40,6,1,0,0,0,0,0,0,-99,6,0,0,0,199,34,8,45,4,2,28.442928,2,1,0,0,0,6,3,0,0,0,1,0,0,0,1,0,3,,,,,112.75,1
179,2,2,11,3,0,0,11,1,3,5,2,1,1,149,35,2,3,6,1,40,6,1,0,0,0,0,0,0,-99,6,0,0,0,199,34,8,45,4,2,28.442928,2,1,0,0,0,6,3,0,0,1,0,0,0,0,1,0,3,,,,,112.75,1
179,3,1,11,3,0,0,11,1,3,5,2,2,6,149,35,3,1,4,2,40,1,2,35,1,3,0,0,0,-99,2,0,0,0,234,39,8,45,4,2,28.442928,2,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,,,,,112.75,1
179,3,2,11,3,0,0,11,1,3,5,2,2,6,149,35,3,1,1,2,40,1,2,35,1,3,0,0,0,-99,2,0,0,0,234,39,8,45,4,2,28.442928,2,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,,,,,112.75,1
179,4,1,11,3,0,0,11,1,3,5,2,1,7,149,35,2,3,3,4,35,5,3,40,1,2,0,0,0,-99,3,0,0,0,239,40,8,45,4,2,28.442928,2,1,0,0,0,6,3,0,0,0,0,1,0,0,0,1,2,0,,,,112.75,0
179,4,2,11,3,0,0,11,1,3,5,2,1,7,149,35,2,3,5,3,35,5,3,40,1,2,0,0,0,-99,3,0,0,0,239,40,8,45,4,2,28.442928,2,1,0,0,0,6,3,0,0,0,0,0,1,0,0,1,2,0,,,,112.75,0
179,5,1,11,3,0,0,11,1,3,5,2,2,3,149,35,3,1,4,1,35,1,3,35,1,3,0,0,0,-99,4,0,0,0,234,39,8,45,4,2,28.442928,2,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,,,,,112.75,1
179,5,2,11,3,0,0,11,1,3,5,2,2,3,149,35,3,1,1,3,35,1,3,35,1,3,0,0,0,-99,4,0,0,0,234,39,8,45,4,2,28.442928,2,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,,,,,112.75,1
179,6,1,11,3,0,0,11,1,3,5,2,1,5,149,70,2,3,4,2,35,4,2,35,5,3,185,111.666666666666,0,-99,1,170,170,170,404,68,8,45,4,2,28.442928,2,1,0,0,70,6,3,0,1,0,0,0,0,1,0,0,4,,,,,112.75,1
179,6,2,11,3,0,0,11,1,3,5,2,1,5,149,0,2,3,6,3,35,4,2,35,5,3,185,111.666666666666,0,-99,1,170,170,170,404,68,8,45,4,2,28.442928,2,1,0,0,70,6,3,1,0,0,0,0,0,1,0,0,4,,,,,112.75,1
180,1,1,12,3,0,0,12,1,4,5,1,1,3,225,35,2,3,5,4,30,3,4,0,0,0,0,0,0,-99,4,0,0,0,255,43,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,0,0,0,1,0,0,0,1,0,3,,0,0,,112.75,1
180,1,2,12,3,0,0,12,1,4,5,1,1,3,225,35,2,3,6,3,30,3,4,0,0,0,0,0,0,-99,4,0,0,0,255,43,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,0,0,1,0,0,0,0,1,0,3,,0,0,,112.75,1
180,2,1,12,3,0,0,12,1,4,5,1,2,3,225,35,3,1,4,2,35,4,2,0,0,0,0,0,0,-99,6,0,0,0,255,43,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,0,0,0,0,0,0,0,0,0,1,,,,,112.75,1
180,2,2,12,3,0,0,12,1,4,5,1,2,3,225,35,3,1,1,4,35,4,2,0,0,0,0,0,0,-99,6,0,0,0,255,43,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,0,0,0,0,0,0,0,0,0,1,,,,,112.75,1
180,3,1,12,3,0,0,12,1,4,5,1,1,5,225,-1,2,3,4,1,30,3,4,35,4,2,0,0,0,-99,2,0,0,0,290,49,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,0,1,0,0,0,0,1,0,0,4,,,,,112.75,1
180,3,2,12,3,0,0,12,1,4,5,1,1,5,225,-1,2,3,6,4,30,3,4,35,4,2,0,0,0,-99,2,0,0,0,290,49,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,1,0,0,0,0,0,1,0,0,4,,,,,112.75,1
180,4,1,12,3,0,0,12,1,4,5,1,2,7,225,35,3,1,5,3,35,5,3,35,4,2,0,0,0,-99,3,0,0,0,290,49,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,0,0,0,0,0,1,0,0,1,2,0,,,,112.75,1
180,4,2,12,3,0,0,12,1,4,5,1,2,7,225,35,3,1,3,3,35,5,3,35,4,2,0,0,0,-99,3,0,0,0,290,49,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,0,0,0,0,1,0,0,0,1,2,0,,,,112.75,1
180,5,1,12,3,0,0,12,1,4,5,1,1,1,225,35,2,3,4,2,30,3,4,35,5,3,0,0,0,-99,4,0,0,0,290,49,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,0,0,0,1,0,0,0,1,0,3,,,,,112.75,1
180,5,2,12,3,0,0,12,1,4,5,1,1,1,225,35,2,3,6,2,30,3,4,35,5,3,0,0,0,-99,4,0,0,0,290,49,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,0,0,1,0,0,0,0,1,0,3,,,,,112.75,1
180,6,1,12,3,0,0,12,1,4,5,1,2,6,225,35,3,1,4,1,30,3,4,35,5,3,164.333333333333,149.333333333333,0,-99,1,170,0,0,460,77,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,0,0,0,0,0,0,0,0,0,1,,,,,112.75,1
180,6,2,12,3,0,0,12,1,4,5,1,2,6,225,35,3,1,1,1,30,3,4,35,5,3,164.333333333333,149.333333333333,0,-99,1,170,0,0,460,77,8,45,2,2,41.743954,2,150,225,1.5,0,6,4,0,0,0,0,0,0,0,0,0,1,,,,,112.75,1
181,1,1,13,4,0,0,1,2,1,8,2,3,1,225,35,1,2,1,2,30,1,2,0,0,0,0,0,0,-99,2,0,0,0,285,48,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,0,0,1,0,0,0,0,1,0,3,,0,0,.75,,1
181,1,2,13,4,0,0,1,2,1,8,2,3,1,225,35,1,2,2,1,30,1,2,0,0,0,0,0,0,-99,2,0,0,0,285,48,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,0,0,0,1,0,0,0,1,0,3,,0,0,.75,,1
181,2,1,13,4,0,0,1,2,1,8,2,2,1,225,35,3,1,6,1,30,6,1,0,0,0,0,0,0,-99,3,0,0,0,285,48,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,.75,,0
181,2,2,13,4,0,0,1,2,1,8,2,2,1,225,35,3,1,3,3,30,6,1,0,0,0,0,0,0,-99,3,0,0,0,285,48,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,.75,,0
181,3,1,13,4,0,0,1,2,1,8,2,2,5,225,35,3,1,6,4,-1,3,4,30,1,2,0,0,0,-99,2,0,0,0,315,53,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,.75,,1
181,3,2,13,4,0,0,1,2,1,8,2,2,5,225,35,3,1,3,4,-1,3,4,30,1,2,0,0,0,-99,2,0,0,0,315,53,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,.75,,1
181,4,1,13,4,0,0,1,2,1,8,2,2,8,225,35,3,1,4,2,35,4,2,-1,3,4,0,0,0,-99,5,0,0,0,284,48,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,0,0,0,0,1,0,0,0,1,2,0,,,.75,,1
181,4,2,13,4,0,0,1,2,1,8,2,2,8,225,35,3,1,2,2,35,4,2,-1,3,4,0,0,0,-99,5,0,0,0,284,48,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,0,0,0,0,0,1,0,0,1,2,0,,,.75,,1
181,5,1,13,4,0,0,1,2,1,8,2,3,3,225,35,1,2,1,3,35,1,3,30,6,1,0,0,0,-99,3,0,0,0,315,53,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,0,0,1,0,0,0,0,1,0,3,,,,.75,,0
181,5,2,13,4,0,0,1,2,1,8,2,3,3,225,35,1,2,3,3,35,1,3,30,6,1,0,0,0,-99,3,0,0,0,315,53,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,0,0,0,1,0,0,0,1,0,3,,,,.75,,0
181,6,1,13,4,0,0,1,2,1,8,2,3,6,225,35,1,2,1,1,35,3,4,35,4,2,164.333333333333,149.333333333333,0,-99,4,30,170,30,350,59,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,1,0,0,0,0,0,1,0,0,4,,,,.75,,1
181,6,2,13,4,0,0,1,2,1,8,2,3,6,225,35,1,2,3,4,35,3,4,35,4,2,164.333333333333,149.333333333333,0,-99,4,30,170,30,350,59,8,46,4,4,41.743954,2,150,225,1.5,0,1,1,0,1,0,0,0,0,1,0,0,4,,,,.75,,1
182,1,1,14,4,0,0,2,2,2,8,1,2,2,15,35,3,1,6,2,35,1,1,35,1,1,0,0,0,-99,2,0,0,0,110,19,8,46,4,4,28.957829,2,5,0,0,0,1,2,0,0,0,1,0,0,0,1,0,3,,0,0,.75,,1
182,1,2,14,4,0,0,2,2,2,8,1,2,2,15,35,3,1,1,1,35,1,1,35,1,1,0,0,0,-99,2,0,0,0,110,19,8,46,4,4,28.957829,2,5,0,0,0,1,2,0,0,1,0,0,0,0,1,0,3,,0,0,.75,,1
182,2,1,14,4,0,0,2,2,2,8,1,3,3,15,35,1,2,1,4,30,4,2,30,4,2,0,0,0,-99,3,0,0,0,105,18,8,46,4,4,28.957829,2,5,0,0,0,1,2,0,0,1,0,0,0,0,1,0,3,,,,.75,,0
182,2,2,14,4,0,0,2,2,2,8,1,3,3,15,35,1,2,3,4,30,4,2,30,4,2,0,0,0,-99,3,0,0,0,105,18,8,46,4,4,28.957829,2,5,0,0,0,1,2,0,0,0,1,0,0,0,1,0,3,,,,.75,,0
182,3,1,14,4,0,0,2,2,2,8,1,3,6,15,0,1,2,1,2,30,1,2,30,1,2,0,0,0,-99,2,0,0,0,105,18,8,46,4,4,28.957829,2,5,0,0,70,1,2,1,0,0,0,0,0,1,0,0,4,,,,.75,,1
182,3,2,14,4,0,0,2,2,2,8,1,3,6,15,70,1,2,3,3,30,1,2,30,1,2,0,0,0,-99,2,0,0,0,105,18,8,46,4,4,28.957829,2,5,0,0,70,1,2,0,1,0,0,0,0,1,0,0,4,,,,.75,,1
182,4,1,14,4,0,0,2,2,2,8,1,3,8,15,35,1,2,2,2,30,4,2,30,4,2,0,0,0,-99,5,0,0,0,105,18,8,46,4,4,28.957829,2,5,0,0,0,1,2,0,0,0,0,0,1,0,0,1,2,0,,,.75,,0
182,4,2,14,4,0,0,2,2,2,8,1,3,8,15,35,1,2,4,1,30,4,2,30,4,2,0,0,0,-99,5,0,0,0,105,18,8,46,4,4,28.957829,2,5,0,0,0,1,2,0,0,0,0,1,0,0,0,1,2,0,,,.75,,0
182,5,1,14,4,0,0,2,2,2,8,1,2,1,15,35,3,1,6,2,35,3,4,35,3,4,0,0,0,-99,3,0,0,0,110,19,8,46,4,4,28.957829,2,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,,,,.75,,0
182,5,2,14,4,0,0,2,2,2,8,1,2,1,15,35,3,1,3,4,35,3,4,35,3,4,0,0,0,-99,3,0,0,0,110,19,8,46,4,4,28.957829,2,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,,,,.75,,0
182,6,1,14,4,0,0,2,2,2,8,1,2,5,15,35,3,1,6,3,30,4,2,35,1,1,184.333333333333,113.166666666666,0,-99,4,170,0,0,280,47,8,46,4,4,28.957829,2,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,,,,.75,,1
182,6,2,14,4,0,0,2,2,2,8,1,2,5,15,35,3,1,3,3,30,4,2,35,1,1,184.333333333333,113.166666666666,0,-99,4,170,0,0,280,47,8,46,4,4,28.957829,2,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,,,,.75,,1
183,1,1,15,4,0,0,3,2,3,7,2,2,8,250,35,3,1,4,4,35,2,4,0,0,0,0,0,0,-99,2,0,0,0,310,52,8,46,4,4,37.386063,2,100,50,.5,0,1,3,0,0,0,0,1,0,0,0,1,2,0,0,0,.75,,1
183,1,2,15,4,0,0,3,2,3,7,2,2,8,250,35,3,1,2,4,35,2,4,0,0,0,0,0,0,-99,2,0,0,0,310,52,8,46,4,4,37.386063,2,100,50,.5,0,1,3,0,0,0,0,0,1,0,0,1,2,0,0,0,.75,,1
183,2,1,15,4,0,0,3,2,3,7,2,3,5,250,50,1,2,1,3,30,4,3,0,0,0,0,0,0,-99,3,0,0,0,310,52,8,46,4,4,37.386063,2,100,50,.5,30,1,3,1,0,0,0,0,0,1,0,0,4,,,,.75,,1
183,2,2,15,4,0,0,3,2,3,7,2,3,5,250,20,1,2,2,1,30,4,3,0,0,0,0,0,0,-99,3,0,0,0,310,52,8,46,4,4,37.386063,2,100,50,.5,30,1,3,0,1,0,0,0,0,1,0,0,4,,,,.75,,1
183,3,1,15,4,0,0,3,2,3,7,2,1,8,250,35,2,3,6,2,30,4,3,30,4,3,0,0,0,-99,2,0,0,0,340,57,8,46,4,4,37.386063,2,100,50,.5,0,1,3,0,0,0,0,0,0,0,0,0,1,,,,.75,,1
183,3,2,15,4,0,0,3,2,3,7,2,1,8,250,35,2,3,6,3,30,4,3,30,4,3,0,0,0,-99,2,0,0,0,340,57,8,46,4,4,37.386063,2,100,50,.5,0,1,3,0,0,0,0,0,0,0,0,0,1,,,,.75,,1
