sid,period,recipient,sessionid,subject,group,profit,totalprofit,pair,roletrust,numingroup,svogroup,role,roledictator,trio,trustprofit,give,other1,other2,otherteam,othernum,dictator_roundpay,dictator_team,dictator_num,dictatorprofit,selectedteam,selectednum,mean_to_self,mean_to_other,not_altru_indiv,inequality_aversion_score,payed_slider,svoprofit,kept_of_sender,received_from_sender,totalpayoff,topay,session,groupid,correct,correct_group,svo_angle,svo_type,collectivism,sent,returned,kindness,norsent,discrimination,partner_team,partner_id,direct,otherdirect,greciprocity,othergreciprocity,ingroup,otheringroup,conddirect,condgrec,condin,condition,_est_disc_senders,_est_discrimination,_est_disc_responders,subdisc,inbiasround,inbias,groupbias,groupkindness,groupsend,history,baseline,falsebaseline,indcondition
153,6,2,150114_1400,9,3,0,0,9,Sender,1,6,2,2,4,225,35,3,1,2,4,30,3,1,30,3,1,179,124,0,-99,1,170,170,170,465,78,7,39,3,2,32.735226,2,5.8000002,150,225,.5,1,0,6,1,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,112.75,0,1,0,Baseline
154,1,1,150114_1400,10,3,0,0,10,Sender,2,6,1,2,7,225,35,3,1,5,1,35,3,1,0,0,0,0,0,0,-99,4,0,0,0,275,46,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,0,0,0,0,0,1,0,0,1,In-Group,1,1,0,0,0,0,0,,112.75,1,1,1,Baseline
154,1,2,150114_1400,10,3,0,0,10,Sender,2,6,1,2,7,225,35,3,1,3,1,35,3,1,0,0,0,0,0,0,-99,4,0,0,0,275,46,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,0,0,0,0,1,0,0,0,1,In-Group,1,1,0,0,0,0,0,,112.75,1,0,0,In-Group
154,2,1,150114_1400,10,3,0,0,10,Sender,2,6,1,1,6,225,35,2,3,5,4,35,6,2,0,0,0,0,0,0,-99,6,0,0,0,275,46,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,0,1,0,0,0,0,1,0,0,Direct,1,1,0,0,,,,,112.75,1,1,1,Baseline
154,2,2,150114_1400,10,3,0,0,10,Sender,2,6,1,1,6,225,35,2,3,6,2,35,6,2,0,0,0,0,0,0,-99,6,0,0,0,275,46,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,1,0,0,0,0,0,1,0,0,Direct,1,1,0,0,,,,,112.75,1,0,0,Direct
154,3,1,150114_1400,10,3,0,0,10,Sender,2,6,1,2,4,225,35,3,1,5,2,20,2,3,0,0,0,0,0,0,-99,2,0,0,0,275,46,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,112.75,0,1,0,Baseline
154,3,2,150114_1400,10,3,0,0,10,Sender,2,6,1,2,4,225,35,3,1,2,3,20,2,3,0,0,0,0,0,0,-99,2,0,0,0,275,46,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,112.75,0,1,0,Baseline
154,4,1,150114_1400,10,3,0,0,10,Sender,2,6,1,1,3,225,35,2,3,5,2,40,6,1,0,0,0,0,0,0,-99,3,0,0,0,275,46,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,0,0,0,1,0,0,0,1,0,Group,1,1,0,0,,,,,112.75,0,1,1,Baseline
154,4,2,150114_1400,10,3,0,0,10,Sender,2,6,1,1,3,225,35,2,3,6,1,40,6,1,0,0,0,0,0,0,-99,3,0,0,0,275,46,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,0,0,1,0,0,0,0,1,0,Group,1,1,0,0,,,,,112.75,0,0,0,Group
154,5,1,150114_1400,10,3,0,0,10,Sender,2,6,1,2,2,225,35,3,1,6,4,35,2,4,35,6,2,0,0,0,-99,4,0,0,0,310,52,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,0,0,1,0,0,0,0,1,0,Group,1,1,0,,,,,,112.75,0,0,0,Group
154,5,2,150114_1400,10,3,0,0,10,Sender,2,6,1,2,2,225,35,3,1,2,4,35,2,4,35,6,2,0,0,0,-99,4,0,0,0,310,52,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,0,0,0,1,0,0,0,1,0,Group,1,1,0,,,,,,112.75,0,1,1,Baseline
154,6,1,150114_1400,10,3,0,0,10,Sender,2,6,1,3,7,225,35,1,2,1,2,35,1,3,35,3,1,180,123.333333333333,0,-99,1,170,0,0,480,80,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,112.75,0,1,0,Baseline
154,6,2,150114_1400,10,3,0,0,10,Sender,2,6,1,3,7,225,35,1,2,1,3,35,1,3,35,3,1,180,123.333333333333,0,-99,1,170,0,0,480,80,7,39,4,2,32.391392,2,5,150,225,.5,1,0,6,2,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,112.75,0,1,0,Baseline
155,1,1,150114_1400,11,3,0,0,11,Sender,3,5,2,2,4,149,35,3,1,6,4,35,1,3,0,0,0,0,0,0,-99,4,0,0,0,199,34,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,0,6,3,0,0,1,0,0,0,0,1,0,Group,1,1,0,,,0,0,,112.75,0,0,0,Group
155,1,2,150114_1400,11,3,0,0,11,Sender,3,5,2,2,4,149,35,3,1,1,3,35,1,3,0,0,0,0,0,0,-99,4,0,0,0,199,34,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,0,6,3,0,0,0,1,0,0,0,1,0,Group,1,1,0,,,0,0,,112.75,0,1,1,Baseline
155,2,1,150114_1400,11,3,0,0,11,Sender,3,5,2,1,1,149,35,2,3,4,1,40,6,1,0,0,0,0,0,0,-99,6,0,0,0,199,34,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,0,6,3,0,0,0,1,0,0,0,1,0,Group,1,1,0,0,,,,,112.75,0,1,1,Baseline
155,2,2,150114_1400,11,3,0,0,11,Sender,3,5,2,1,1,149,35,2,3,6,1,40,6,1,0,0,0,0,0,0,-99,6,0,0,0,199,34,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,0,6,3,0,0,1,0,0,0,0,1,0,Group,1,1,0,0,,,,,112.75,0,0,0,Group
155,3,1,150114_1400,11,3,0,0,11,Sender,3,5,2,2,6,149,35,3,1,4,2,40,1,2,35,1,3,0,0,0,-99,2,0,0,0,234,39,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,0,6,3,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,112.75,0,1,0,Baseline
155,3,2,150114_1400,11,3,0,0,11,Sender,3,5,2,2,6,149,35,3,1,1,2,40,1,2,35,1,3,0,0,0,-99,2,0,0,0,234,39,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,0,6,3,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,112.75,0,1,0,Baseline
155,4,1,150114_1400,11,3,0,0,11,Sender,3,5,2,1,7,149,35,2,3,3,4,35,5,3,40,1,2,0,0,0,-99,3,0,0,0,239,40,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,0,6,3,0,0,0,0,1,0,0,0,1,In-Group,1,1,0,0,0,,,,112.75,1,0,0,In-Group
155,4,2,150114_1400,11,3,0,0,11,Sender,3,5,2,1,7,149,35,2,3,5,3,35,5,3,40,1,2,0,0,0,-99,3,0,0,0,239,40,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,0,6,3,0,0,0,0,0,1,0,0,1,In-Group,1,1,0,0,0,,,,112.75,1,1,1,Baseline
155,5,1,150114_1400,11,3,0,0,11,Sender,3,5,2,2,3,149,35,3,1,4,1,35,1,3,35,1,3,0,0,0,-99,4,0,0,0,234,39,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,0,6,3,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,112.75,0,1,0,Baseline
155,5,2,150114_1400,11,3,0,0,11,Sender,3,5,2,2,3,149,35,3,1,1,3,35,1,3,35,1,3,0,0,0,-99,4,0,0,0,234,39,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,0,6,3,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,112.75,0,1,0,Baseline
155,6,1,150114_1400,11,3,0,0,11,Sender,3,5,2,1,5,149,70,2,3,4,2,35,4,2,35,5,3,185,111.666666666667,0,-99,1,170,170,170,404,68,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,70,6,3,0,1,0,0,0,0,1,0,0,Direct,1,1,0,70,,,,,112.75,1,1,1,Baseline
155,6,2,150114_1400,11,3,0,0,11,Sender,3,5,2,1,5,149,0,2,3,6,3,35,4,2,35,5,3,185,111.666666666667,0,-99,1,170,170,170,404,68,7,39,4,2,28.442928,2,3.4000001,1,0,0,.0066666668,70,6,3,1,0,0,0,0,0,1,0,0,Direct,1,1,0,70,,,,,112.75,1,0,0,Direct
156,1,1,150114_1400,12,3,0,0,12,Sender,4,5,1,1,3,225,35,2,3,5,4,30,3,4,0,0,0,0,0,0,-99,4,0,0,0,255,43,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,0,6,4,0,0,0,1,0,0,0,1,0,Group,1,1,0,,,0,0,,112.75,0,1,1,Baseline
156,1,2,150114_1400,12,3,0,0,12,Sender,4,5,1,1,3,225,35,2,3,6,3,30,3,4,0,0,0,0,0,0,-99,4,0,0,0,255,43,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,0,6,4,0,0,1,0,0,0,0,1,0,Group,1,1,0,,,0,0,,112.75,0,0,0,Group
156,2,1,150114_1400,12,3,0,0,12,Sender,4,5,1,2,3,225,35,3,1,4,2,35,4,2,0,0,0,0,0,0,-99,6,0,0,0,255,43,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,0,6,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,112.75,0,1,0,Baseline
156,2,2,150114_1400,12,3,0,0,12,Sender,4,5,1,2,3,225,35,3,1,1,4,35,4,2,0,0,0,0,0,0,-99,6,0,0,0,255,43,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,0,6,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,112.75,0,1,0,Baseline
156,3,1,150114_1400,12,3,0,0,12,Sender,4,5,1,1,5,225,,2,3,4,1,30,3,4,35,4,2,0,0,0,-99,2,0,0,0,290,49,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,,6,4,0,1,0,0,0,0,1,0,0,Direct,0,0,0,,,,,,112.75,1,1,1,Baseline
156,3,2,150114_1400,12,3,0,0,12,Sender,4,5,1,1,5,225,,2,3,6,4,30,3,4,35,4,2,0,0,0,-99,2,0,0,0,290,49,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,,6,4,1,0,0,0,0,0,1,0,0,Direct,0,0,0,,,,,,112.75,1,0,0,Direct
156,4,1,150114_1400,12,3,0,0,12,Sender,4,5,1,2,7,225,35,3,1,5,3,35,5,3,35,4,2,0,0,0,-99,3,0,0,0,290,49,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,0,6,4,0,0,0,0,0,1,0,0,1,In-Group,1,1,0,0,0,,,,112.75,1,1,1,Baseline
156,4,2,150114_1400,12,3,0,0,12,Sender,4,5,1,2,7,225,35,3,1,3,3,35,5,3,35,4,2,0,0,0,-99,3,0,0,0,290,49,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,0,6,4,0,0,0,0,1,0,0,0,1,In-Group,1,1,0,0,0,,,,112.75,1,0,0,In-Group
156,5,1,150114_1400,12,3,0,0,12,Sender,4,5,1,1,1,225,35,2,3,4,2,30,3,4,35,5,3,0,0,0,-99,4,0,0,0,290,49,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,0,6,4,0,0,0,1,0,0,0,1,0,Group,1,1,0,0,,,,,112.75,0,1,1,Baseline
156,5,2,150114_1400,12,3,0,0,12,Sender,4,5,1,1,1,225,35,2,3,6,2,30,3,4,35,5,3,0,0,0,-99,4,0,0,0,290,49,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,0,6,4,0,0,1,0,0,0,0,1,0,Group,1,1,0,0,,,,,112.75,0,0,0,Group
156,6,1,150114_1400,12,3,0,0,12,Sender,4,5,1,2,6,225,35,3,1,4,1,30,3,4,35,5,3,164.333333333333,149.333333333333,0,-99,1,170,0,0,460,77,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,0,6,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,112.75,0,1,0,Baseline
156,6,2,150114_1400,12,3,0,0,12,Sender,4,5,1,2,6,225,35,3,1,1,1,30,3,4,35,5,3,164.333333333333,149.333333333333,0,-99,1,170,0,0,460,77,7,39,2,2,41.743954,2,5.8000002,150,225,.5,1,0,6,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,112.75,0,1,0,Baseline
157,1,1,150114_1400,13,4,0,0,1,Responder,1,8,2,3,1,225,35,1,2,1,2,30,1,2,0,0,0,0,0,0,-99,2,0,0,0,285,48,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,0,0,.25,,0,0,0,Group
157,1,2,150114_1400,13,4,0,0,1,Responder,1,8,2,3,1,225,35,1,2,2,1,30,1,2,0,0,0,0,0,0,-99,2,0,0,0,285,48,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,0,0,.25,,0,1,1,Baseline
157,2,1,150114_1400,13,4,0,0,1,Responder,1,8,2,2,1,225,35,3,1,6,1,30,6,1,0,0,0,0,0,0,-99,3,0,0,0,285,48,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.25,,0,1,0,Baseline
157,2,2,150114_1400,13,4,0,0,1,Responder,1,8,2,2,1,225,35,3,1,3,3,30,6,1,0,0,0,0,0,0,-99,3,0,0,0,285,48,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.25,,0,1,0,Baseline
157,3,1,150114_1400,13,4,0,0,1,Responder,1,8,2,2,5,225,35,3,1,6,4,-1,3,4,30,1,2,0,0,0,-99,2,0,0,0,315,53,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.25,,0,1,0,Baseline
157,3,2,150114_1400,13,4,0,0,1,Responder,1,8,2,2,5,225,35,3,1,3,4,-1,3,4,30,1,2,0,0,0,-99,2,0,0,0,315,53,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.25,,0,1,0,Baseline
157,4,1,150114_1400,13,4,0,0,1,Responder,1,8,2,2,8,225,35,3,1,4,2,35,4,2,-1,3,4,0,0,0,-99,5,0,0,0,284,48,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,0,0,0,0,1,0,0,0,1,In-Group,0,1,1,0,0,,,.25,,1,0,0,In-Group
157,4,2,150114_1400,13,4,0,0,1,Responder,1,8,2,2,8,225,35,3,1,2,2,35,4,2,-1,3,4,0,0,0,-99,5,0,0,0,284,48,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,0,0,0,0,0,1,0,0,1,In-Group,0,1,1,0,0,,,.25,,1,1,1,Baseline
157,5,1,150114_1400,13,4,0,0,1,Responder,1,8,2,3,3,225,35,1,2,1,3,35,1,3,30,6,1,0,0,0,-99,3,0,0,0,315,53,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,0,0,1,0,0,0,0,1,0,Group,0,1,1,0,,,,.25,,0,0,0,Group
157,5,2,150114_1400,13,4,0,0,1,Responder,1,8,2,3,3,225,35,1,2,3,3,35,1,3,30,6,1,0,0,0,-99,3,0,0,0,315,53,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,0,0,0,1,0,0,0,1,0,Group,0,1,1,0,,,,.25,,0,1,1,Baseline
157,6,1,150114_1400,13,4,0,0,1,Responder,1,8,2,3,6,225,35,1,2,1,1,35,3,4,35,4,2,164.333333333333,149.333333333333,0,-99,4,30,170,30,350,59,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,1,0,0,0,0,0,1,0,0,Direct,0,1,1,0,,,,.25,,1,0,0,Direct
157,6,2,150114_1400,13,4,0,0,1,Responder,1,8,2,3,6,225,35,1,2,3,4,35,3,4,35,4,2,164.333333333333,149.333333333333,0,-99,4,30,170,30,350,59,7,40,4,4,41.743954,2,6,150,225,.5,1,0,1,1,0,1,0,0,0,0,1,0,0,Direct,0,1,1,0,,,,.25,,1,1,1,Baseline
158,1,1,150114_1400,14,4,0,0,2,Responder,2,8,1,2,2,15,35,3,1,6,2,35,1,1,35,1,1,0,0,0,-99,2,0,0,0,110,19,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,0,1,2,0,0,0,1,0,0,0,1,0,Group,0,1,1,0,,0,0,.25,,0,1,1,Baseline
158,1,2,150114_1400,14,4,0,0,2,Responder,2,8,1,2,2,15,35,3,1,1,1,35,1,1,35,1,1,0,0,0,-99,2,0,0,0,110,19,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,0,1,2,0,0,1,0,0,0,0,1,0,Group,0,1,1,0,,0,0,.25,,0,0,0,Group
158,2,1,150114_1400,14,4,0,0,2,Responder,2,8,1,3,3,15,35,1,2,1,4,30,4,2,30,4,2,0,0,0,-99,3,0,0,0,105,18,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,0,1,2,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,,,.25,,0,0,0,Group
158,2,2,150114_1400,14,4,0,0,2,Responder,2,8,1,3,3,15,35,1,2,3,4,30,4,2,30,4,2,0,0,0,-99,3,0,0,0,105,18,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,0,1,2,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,,,.25,,0,1,1,Baseline
158,3,1,150114_1400,14,4,0,0,2,Responder,2,8,1,3,6,15,0,1,2,1,2,30,1,2,30,1,2,0,0,0,-99,2,0,0,0,105,18,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,70,1,2,1,0,0,0,0,0,1,0,0,Direct,0,1,1,70,,,,.25,,1,0,0,Direct
158,3,2,150114_1400,14,4,0,0,2,Responder,2,8,1,3,6,15,70,1,2,3,3,30,1,2,30,1,2,0,0,0,-99,2,0,0,0,105,18,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,70,1,2,0,1,0,0,0,0,1,0,0,Direct,0,1,1,70,,,,.25,,1,1,1,Baseline
158,4,1,150114_1400,14,4,0,0,2,Responder,2,8,1,3,8,15,35,1,2,2,2,30,4,2,30,4,2,0,0,0,-99,5,0,0,0,105,18,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,0,1,2,0,0,0,0,0,1,0,0,1,In-Group,0,1,1,0,0,,,.25,,1,1,1,Baseline
158,4,2,150114_1400,14,4,0,0,2,Responder,2,8,1,3,8,15,35,1,2,4,1,30,4,2,30,4,2,0,0,0,-99,5,0,0,0,105,18,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,0,1,2,0,0,0,0,1,0,0,0,1,In-Group,0,1,1,0,0,,,.25,,1,0,0,In-Group
158,5,1,150114_1400,14,4,0,0,2,Responder,2,8,1,2,1,15,35,3,1,6,2,35,3,4,35,3,4,0,0,0,-99,3,0,0,0,110,19,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,0,1,2,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.25,,0,1,0,Baseline
158,5,2,150114_1400,14,4,0,0,2,Responder,2,8,1,2,1,15,35,3,1,3,4,35,3,4,35,3,4,0,0,0,-99,3,0,0,0,110,19,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,0,1,2,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.25,,0,1,0,Baseline
158,6,1,150114_1400,14,4,0,0,2,Responder,2,8,1,2,5,15,35,3,1,6,3,30,4,2,35,1,1,184.333333333333,113.166666666667,0,-99,4,170,0,0,280,47,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,0,1,2,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.25,,0,1,0,Baseline
158,6,2,150114_1400,14,4,0,0,2,Responder,2,8,1,2,5,15,35,3,1,3,3,30,4,2,35,1,1,184.333333333333,113.166666666667,0,-99,4,170,0,0,280,47,7,40,4,4,28.957829,2,5.4000001,5,0,0,.033333335,0,1,2,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.25,,0,1,0,Baseline
159,1,1,150114_1400,15,4,0,0,3,Responder,3,7,2,2,8,250,35,3,1,4,4,35,2,4,0,0,0,0,0,0,-99,2,0,0,0,310,52,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,0,1,3,0,0,0,0,1,0,0,0,1,In-Group,0,1,1,0,0,0,0,.25,,1,0,0,In-Group
159,1,2,150114_1400,15,4,0,0,3,Responder,3,7,2,2,8,250,35,3,1,2,4,35,2,4,0,0,0,0,0,0,-99,2,0,0,0,310,52,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,0,1,3,0,0,0,0,0,1,0,0,1,In-Group,0,1,1,0,0,0,0,.25,,1,1,1,Baseline
159,2,1,150114_1400,15,4,0,0,3,Responder,3,7,2,3,5,250,50,1,2,1,3,30,4,3,0,0,0,0,0,0,-99,3,0,0,0,310,52,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,30,1,3,1,0,0,0,0,0,1,0,0,Direct,0,1,1,30,,,,.25,,1,0,0,Direct
159,2,2,150114_1400,15,4,0,0,3,Responder,3,7,2,3,5,250,20,1,2,2,1,30,4,3,0,0,0,0,0,0,-99,3,0,0,0,310,52,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,30,1,3,0,1,0,0,0,0,1,0,0,Direct,0,1,1,30,,,,.25,,1,1,1,Baseline
159,3,1,150114_1400,15,4,0,0,3,Responder,3,7,2,1,8,250,35,2,3,6,2,30,4,3,30,4,3,0,0,0,-99,2,0,0,0,340,57,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,0,1,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.25,,0,1,0,Baseline
159,3,2,150114_1400,15,4,0,0,3,Responder,3,7,2,1,8,250,35,2,3,6,3,30,4,3,30,4,3,0,0,0,-99,2,0,0,0,340,57,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,0,1,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.25,,0,1,0,Baseline
159,4,1,150114_1400,15,4,0,0,3,Responder,3,7,2,3,1,250,35,1,2,1,4,30,4,3,0,0,0,0,0,0,-99,5,0,0,0,310,52,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,0,1,3,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,,,.25,,0,0,0,Group
159,4,2,150114_1400,15,4,0,0,3,Responder,3,7,2,3,1,250,35,1,2,2,3,30,4,3,0,0,0,0,0,0,-99,5,0,0,0,310,52,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,0,1,3,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,,,.25,,0,1,1,Baseline
159,5,1,150114_1400,15,4,0,0,3,Responder,3,7,2,2,4,250,35,3,1,5,1,35,1,1,30,4,3,0,0,0,-99,3,0,0,0,340,57,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,0,1,3,0,0,0,1,0,0,0,1,0,Group,0,1,1,0,,,,.25,,0,1,1,Baseline
159,5,2,150114_1400,15,4,0,0,3,Responder,3,7,2,2,4,250,35,3,1,1,1,35,1,1,30,4,3,0,0,0,-99,3,0,0,0,340,57,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,0,1,3,0,0,1,0,0,0,0,1,0,Group,0,1,1,0,,,,.25,,0,0,0,Group
159,6,1,150114_1400,15,4,0,0,3,Responder,3,7,2,2,2,250,35,3,1,5,2,30,4,3,30,4,3,172,137.333333333333,0,-99,4,115,135,115,455,76,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,0,1,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.25,,0,1,0,Baseline
159,6,2,150114_1400,15,4,0,0,3,Responder,3,7,2,2,2,250,35,3,1,2,3,30,4,3,30,4,3,172,137.333333333333,0,-99,4,115,135,115,455,76,7,40,4,4,37.386063,2,4.1999998,100,50,.16666667,.66666669,0,1,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.25,,0,1,0,Baseline
160,1,1,150114_1400,16,4,0,0,4,Responder,4,7,1,3,8,300,35,1,2,2,4,35,2,4,0,0,0,0,0,0,-99,2,0,0,0,360,60,7,40,4,4,40.629204,2,5.5999999,150,150,.33333334,1,0,1,4,0,0,0,0,0,1,0,0,1,In-Group,0,1,1,0,0,0,0,.25,,1,1,1,Baseline
160,1,2,150114_1400,16,4,0,0,4,Responder,4,7,1,3,8,300,35,1,2,4,3,35,2,4,0,0,0,0,0,0,-99,2,0,0,0,360,60,7,40,4,4,40.629204,2,5.5999999,150,150,.33333334,1,0,1,4,0,0,0,0,1,0,0,0,1,In-Group,0,1,1,0,0,0,0,.25,,1,0,0,In-Group
160,2,1,150114_1400,16,4,0,0,4,Responder,4,7,1,2,4,300,35,3,1,5,2,35,5,2,0,0,0,0,0,0,-99,3,0,0,0,360,60,7,40,4,4,40.629204,2,5.5999999,150,150,.33333334,1,0,1,4,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,,,.25,,0,1,1,Baseline
160,2,2,150114_1400,16,4,0,0,4,Responder,4,7,1,2,4,300,35,3,1,1,2,35,5,2,0,0,0,0,0,0,-99,3,0,0,0,360,60,7,40,4,4,40.629204,2,5.5999999,150,150,.33333334,1,0,1,4,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,,,.25,,0,0,0,Group
160,3,1,150114_1400,16,4,0,0,4,Responder,4,7,1,2,2,300,35,3,1,5,1,35,2,4,0,0,0,0,0,0,-99,2,0,0,0,360,60,7,40,4,4,40.629204,2,5.5999999,150,150,.33333334,1,0,1,4,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.25,,0,1,0,Baseline
160,3,2,150114_1400,16,4,0,0,4,Responder,4,7,1,2,2,300,35,3,1,2,4,35,2,4,0,0,0,0,0,0,-99,2,0,0,0,360,60,7,40,4,4,40.629204,2,5.5999999,150,150,.33333334,1,0,1,4,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.25,,0,1,0,Baseline
160,4,1,150114_1400,16,4,0,0,4,Responder,4,7,1,2,2,300,35,3,1,6,4,35,6,4,35,2,4,0,0,0,-99,5,0,0,0,395,66,7,40,4,4,40.629204,2,5.5999999,150,150,.33333334,1,0,1,4,0,0,0,1,0,0,0,1,0,Group,0,1,1,0,,,,.25,,0,1,1,Baseline
160,4,2,150114_1400,16,4,0,0,4,Responder,4,7,1,2,2,300,35,3,1,1,3,35,6,4,35,2,4,0,0,0,-99,5,0,0,0,395,66,7,40,4,4,40.629204,2,5.5999999,150,150,.33333334,1,0,1,4,0,0,1,0,0,0,0,1,0,Group,0,1,1,0,,,,.25,,0,0,0,Group
